CaptureSite,ForagingGround,Species,CCL_cm,CCW_cm,Weight_Kg,CalendarWeek
CaptureSite_15,Creek,Species_6,29.3,27.8,3.2,32
CaptureSite_15,Creek,Species_5,34.0,33.6,6.16,32
CaptureSite_15,Creek,Species_6,32.5,29.1,3.61,32
CaptureSite_15,Creek,Species_6,29.9,27.1,3.57,32
CaptureSite_15,Creek,Species_6,37.2,34.7,7.32,33
CaptureSite_15,Creek,Species_6,33.8,30.8,5.34,33
CaptureSite_15,Creek,Species_6,29.2,27.5,2.6,33
CaptureSite_15,Ocean,Species_5,41.8,40.4,9.6,33
CaptureSite_15,Creek,Species_6,28.8,26.2,3.3,33
CaptureSite_15,Creek,Species_6,46.6,41.4,12.83,34
CaptureSite_15,Creek,Species_6,29.1,27.4,3.94,34
CaptureSite_15,Creek,Species_6,28.8,26.3,3.32,34
CaptureSite_15,Creek,Species_6,28.8,28.2,3.2,34
CaptureSite_15,Creek,Species_6,39.6,34.9,7.0,34
CaptureSite_15,Creek,Species_6,37.3,36.0,6.28,35
CaptureSite_15,Creek,Species_5,41.4,42.0,9.37,35
CaptureSite_15,Creek,Species_6,37.5,33.3,6.72,35
CaptureSite_15,Creek,Species_6,37.5,34.0,6.75,36
CaptureSite_15,Creek,Species_6,29.6,27.6,2.64,36
CaptureSite_15,Creek,Species_6,36.5,34.0,5.65,36
CaptureSite_15,Creek,Species_6,37.3,36.0,6.28,36
CaptureSite_15,Creek,Species_6,38.6,37.4,8.67,36
CaptureSite_15,Creek,Species_6,39.0,35.2,7.23,36
CaptureSite_15,Creek,Species_6,32.3,29.7,,36
CaptureSite_15,Creek,Species_6,30.0,28.0,3.28,36
CaptureSite_15,Creek,Species_6,30.2,27.5,3.07,36
CaptureSite_15,Creek,Species_6,30.0,31.4,3.6,36
CaptureSite_15,Creek,Species_6,55.1,47.8,20.2,37
CaptureSite_15,Creek,Species_6,30.1,29.0,3.23,37
CaptureSite_15,Creek,Species_6,29.6,27.5,3.1,37
CaptureSite_15,Creek,Species_6,52.2,46.9,16.54,38
CaptureSite_15,Creek,Species_6,37.2,34.8,6.8,38
CaptureSite_15,Creek,Species_6,37.1,33.5,6.76,38
CaptureSite_15,Creek,Species_6,51.7,47.7,16.08,38
CaptureSite_15,Creek,Species_6,34.4,31.3,4.77,38
CaptureSite_15,Creek,Species_6,37.3,35.0,6.82,38
CaptureSite_15,Creek,Species_6,31.6,30.5,4.1,39
CaptureSite_15,Creek,Species_6,34.4,31.5,4.58,39
CaptureSite_15,Creek,Species_6,30.5,28.5,3.63,39
CaptureSite_15,Creek,Species_6,34.0,30.5,5.02,40
CaptureSite_15,Creek,Species_6,49.0,44.6,13.62,40
CaptureSite_15,Creek,Species_6,34.4,31.6,4.0,40
CaptureSite_15,Creek,Species_5,40.5,39.1,8.0,40
CaptureSite_15,Creek,Species_5,39.0,36.5,6.3,41
CaptureSite_15,Creek,Species_5,49.0,44.5,14.75,41
CaptureSite_15,Creek,Species_6,41.0,36.4,6.5,41
CaptureSite_15,Creek,Species_6,37.0,35.7,6.1,41
CaptureSite_15,Creek,Species_5,32.8,31.5,4.1,42
CaptureSite_15,Creek,Species_6,37.4,34.6,6.6,42
CaptureSite_15,Creek,Species_6,31.3,28.7,3.8,42
CaptureSite_15,Creek,Species_6,32.4,30.5,4.24,42
CaptureSite_15,Creek,Species_6,41.2,36.6,6.73,42
CaptureSite_15,Creek,Species_6,57.9,49.2,19.78,42
CaptureSite_15,Creek,Species_6,41.9,46.5,7.18,43
CaptureSite_15,Creek,Species_6,36.8,35.0,5.3,43
CaptureSite_15,Creek,Species_6,32.0,30.1,3.15,43
CaptureSite_15,Creek,Species_6,30.7,27.2,3.92,44
CaptureSite_15,Creek,Species_6,32.0,30.1,3.0,44
CaptureSite_15,Ocean,Species_6,36.2,31.5,5.2,44
CaptureSite_15,Creek,Species_6,39.0,35.8,7.44,45
CaptureSite_15,Creek,Species_5,37.0,33.9,5.83,46
CaptureSite_15,Creek,Species_6,33.3,30.0,4.84,46
CaptureSite_15,Creek,Species_6,40.8,37.2,9.2,46
CaptureSite_15,Creek,Species_6,34.0,30.0,5.28,46
CaptureSite_15,Creek,Species_6,40.9,37.3,9.2,46
CaptureSite_15,Creek,Species_6,29.2,26.2,2.91,47
CaptureSite_15,Creek,Species_6,40.1,35.5,7.01,47
CaptureSite_15,Creek,Species_6,31.0,28.5,4.5,47
CaptureSite_15,Creek,Species_6,34.0,31.0,5.4,47
CaptureSite_15,Creek,Species_6,35.4,32.5,5.78,47
CaptureSite_15,Creek,Species_6,32.2,29.5,4.03,47
CaptureSite_15,Creek,Species_6,30.4,27.6,3.66,47
CaptureSite_15,Ocean,Species_5,39.3,35.5,4.5,48
CaptureSite_15,Creek,Species_6,33.5,33.0,4.68,48
CaptureSite_15,Creek,Species_6,39.4,36.5,7.12,48
CaptureSite_15,Creek,Species_6,38.0,37.4,7.05,48
CaptureSite_15,Creek,Species_6,33.5,30.2,5.16,48
CaptureSite_15,Creek,Species_6,37.0,34.0,6.39,48
CaptureSite_15,Creek,Species_6,38.1,36.2,7.01,48
CaptureSite_15,Creek,Species_6,32.5,29.7,4.2,48
CaptureSite_15,Creek,Species_6,30.6,27.8,3.69,49
CaptureSite_15,Creek,Species_6,35.3,33.2,6.45,49
CaptureSite_15,Creek,Species_6,38.3,35.0,7.4,49
CaptureSite_15,Creek,Species_6,38.0,37.3,7.2,49
CaptureSite_15,Creek,Species_5,39.1,38.2,7.92,50
CaptureSite_15,Creek,Species_6,33.5,30.2,4.8,50
CaptureSite_15,Creek,Species_5,38.6,38.2,8.33,50
CaptureSite_15,Creek,Species_6,29.7,26.7,3.06,50
CaptureSite_15,Creek,Species_6,41.6,36.6,9.05,50
CaptureSite_15,Creek,Species_6,38.4,35.5,6.98,50
CaptureSite_15,Creek,Species_6,33.0,29.2,4.51,50
CaptureSite_15,Creek,Species_6,36.0,33.5,5.28,51
CaptureSite_15,Creek,Species_6,37.5,33.5,6.15,51
CaptureSite_15,Creek,Species_6,40.6,36.0,7.78,51
CaptureSite_15,Creek,Species_6,44.5,38.8,9.09,51
CaptureSite_15,Creek,Species_6,58.1,50.3,19.05,51
CaptureSite_15,Creek,Species_6,51.1,43.7,16.22,51
CaptureSite_15,Creek,Species_6,31.0,26.7,4.25,51
CaptureSite_15,Creek,Species_6,40.8,36.8,7.8,51
CaptureSite_15,Creek,Species_6,58.2,50.5,19.4,52
CaptureSite_15,Creek,Species_6,30.8,26.4,3.34,52
CaptureSite_15,Creek,Species_6,34.0,31.5,4.93,52
CaptureSite_15,Creek,Species_6,30.5,26.8,3.19,0
CaptureSite_15,Creek,Species_6,34.7,31.5,4.93,0
CaptureSite_15,Creek,Species_6,41.5,37.4,8.8,0
CaptureSite_15,Creek,Species_6,38.4,34.8,6.72,0
CaptureSite_15,Creek,Species_5,36.0,32.9,4.49,1
CaptureSite_15,Creek,Species_6,33.4,30.5,4.35,1
CaptureSite_15,Creek,Species_6,32.5,29.1,4.02,1
CaptureSite_15,Creek,Species_6,35.9,33.1,5.83,1
CaptureSite_15,Creek,Species_6,32.4,30.1,4.33,2
CaptureSite_15,Creek,Species_6,39.3,36.5,7.8,2
CaptureSite_15,Creek,Species_6,41.0,37.8,8.9,2
CaptureSite_15,Creek,Species_6,38.6,36.0,7.54,2
CaptureSite_15,Creek,Species_6,30.5,28.3,3.55,2
CaptureSite_15,Creek,Species_6,37.3,35.2,6.46,3
CaptureSite_15,Creek,Species_6,33.9,32.5,5.42,3
CaptureSite_15,Creek,Species_6,41.8,37.0,5.96,3
CaptureSite_15,Creek,Species_6,50.0,48.3,15.59,4
CaptureSite_15,Creek,Species_6,39.3,36.2,6.63,4
CaptureSite_15,Creek,Species_6,41.1,38.2,9.05,4
CaptureSite_15,Creek,Species_6,36.2,34.0,6.91,4
CaptureSite_15,Creek,Species_6,52.4,45.6,17.32,4
CaptureSite_15,Creek,Species_6,67.6,59.4,36.25,4
CaptureSite_15,Creek,Species_6,45.7,40.5,9.28,5
CaptureSite_15,Creek,Species_6,35.6,33.5,3.91,5
CaptureSite_15,Creek,Species_6,35.6,31.1,5.09,6
CaptureSite_15,Creek,Species_6,38.1,34.8,6.84,6
CaptureSite_15,Creek,Species_6,43.3,39.4,9.37,6
CaptureSite_15,Creek,Species_6,34.0,30.6,5.15,6
CaptureSite_15,Creek,Species_6,31.1,27.6,3.04,6
CaptureSite_15,Creek,Species_6,37.3,35.0,6.21,6
CaptureSite_15,Creek,Species_6,36.0,35.0,5.73,6
CaptureSite_15,Creek,Species_6,35.3,32.2,,6
CaptureSite_15,Creek,Species_6,35.6,33.9,5.75,6
CaptureSite_15,Creek,Species_6,35.6,30.7,4.6,6
CaptureSite_15,Creek,Species_6,28.5,27.0,2.06,7
CaptureSite_15,Creek,Species_6,31.1,27.5,2.92,8
CaptureSite_15,Creek,Species_6,35.5,32.9,5.2,8
CaptureSite_15,Creek,Species_6,39.2,35.3,5.96,8
CaptureSite_15,Creek,Species_6,35.0,31.3,5.04,8
CaptureSite_15,Creek,Species_6,43.2,39.9,8.98,8
CaptureSite_15,Creek,Species_6,35.3,32.2,4.5,8
CaptureSite_15,Creek,Species_6,31.4,28.7,3.51,8
CaptureSite_15,Creek,Species_6,53.7,46.0,17.06,8
CaptureSite_15,Creek,Species_6,58.0,50.8,21.52,8
CaptureSite_15,Creek,Species_6,33.1,30.1,3.8,8
CaptureSite_15,Creek,Species_6,35.3,32.9,4.91,9
CaptureSite_15,Creek,Species_6,29.4,26.8,2.95,10
CaptureSite_15,Creek,Species_6,51.6,48.5,15.94,10
CaptureSite_15,Creek,Species_6,60.8,51.8,22.0,10
CaptureSite_15,Creek,Species_6,38.7,36.4,7.03,11
CaptureSite_15,Creek,Species_6,53.1,49.0,16.81,12
CaptureSite_15,Creek,Species_6,29.4,27.6,2.6,12
CaptureSite_15,Creek,Species_6,32.3,29.3,3.48,12
CaptureSite_15,Creek,Species_5,41.1,40.0,6.92,12
CaptureSite_15,Creek,Species_6,45.0,41.8,10.11,12
CaptureSite_15,Creek,Species_6,40.7,36.2,8.65,12
CaptureSite_15,Creek,Species_6,42.3,38.7,9.52,12
CaptureSite_15,Creek,Species_6,40.0,35.8,6.82,12
CaptureSite_15,Creek,Species_6,40.5,36.3,6.82,12
CaptureSite_15,Creek,Species_5,39.5,36.9,7.07,12
CaptureSite_15,Creek,Species_6,31.0,27.5,2.73,12
CaptureSite_15,Creek,Species_6,33.7,29.8,4.5,12
CaptureSite_15,Creek,Species_6,37.2,35.1,5.68,12
CaptureSite_15,Creek,Species_6,39.4,36.4,7.36,13
CaptureSite_15,Creek,Species_6,44.1,40.1,10.59,13
CaptureSite_15,Creek,Species_6,31.9,31.2,4.45,13
CaptureSite_15,Creek,Species_6,33.8,30.0,4.65,13
CaptureSite_15,Creek,Species_6,44.5,40.4,10.61,14
CaptureSite_15,Creek,Species_6,36.0,34.3,5.57,14
CaptureSite_15,Creek,Species_6,53.6,48.5,16.99,14
CaptureSite_15,Creek,Species_5,41.8,40.0,7.8,14
CaptureSite_15,Creek,Species_6,30.4,27.3,2.35,15
CaptureSite_15,Creek,Species_6,29.3,27.3,3.18,15
CaptureSite_15,Creek,Species_6,35.0,30.5,4.0,15
CaptureSite_15,Creek,Species_6,39.6,35.4,6.01,15
CaptureSite_15,Creek,Species_6,31.6,29.0,3.63,15
CaptureSite_15,Creek,Species_6,30.2,26.2,3.14,15
CaptureSite_15,Creek,Species_6,35.6,32.6,5.2,16
CaptureSite_15,Creek,Species_6,33.0,30.3,3.62,16
CaptureSite_15,Creek,Species_6,35.6,32.6,5.2,16
CaptureSite_15,Creek,Species_6,43.0,40.4,10.12,17
CaptureSite_15,Creek,Species_6,41.7,39.5,7.54,17
CaptureSite_15,Creek,Species_6,44.0,41.0,9.62,20
CaptureSite_15,Creek,Species_6,31.9,27.7,3.41,20
CaptureSite_15,Creek,Species_6,34.2,31.2,4.82,20
CaptureSite_15,Creek,Species_6,36.1,34.0,5.28,20
CaptureSite_15,Creek,Species_6,40.0,36.5,7.8,21
CaptureSite_15,Creek,Species_6,28.3,24.3,2.83,21
CaptureSite_15,Creek,Species_6,35.6,33.5,5.38,22
CaptureSite_15,Creek,Species_6,43.0,40.9,9.61,22
CaptureSite_15,Creek,Species_6,34.2,30.1,3.87,23
CaptureSite_15,Creek,Species_6,30.2,27.0,3.04,23
CaptureSite_15,Creek,Species_6,32.1,29.0,3.36,23
CaptureSite_15,Creek,Species_6,35.7,31.5,5.22,23
CaptureSite_15,Creek,Species_6,52.5,50.0,18.65,23
CaptureSite_15,Creek,Species_6,29.0,26.8,2.62,24
CaptureSite_15,Creek,Species_6,40.4,37.0,8.96,24
CaptureSite_15,Creek,Species_6,34.0,31.0,4.93,24
CaptureSite_15,Creek,Species_6,32.7,30.5,4.25,24
CaptureSite_15,Creek,Species_6,53.6,49.0,18.6,25
CaptureSite_15,Creek,Species_6,33.9,32.1,5.27,25
CaptureSite_15,Creek,Species_6,39.3,36.8,8.61,25
CaptureSite_15,Creek,Species_6,39.5,36.0,8.35,25
CaptureSite_15,Creek,Species_5,37.3,35.9,5.75,26
CaptureSite_15,Creek,Species_6,33.4,29.0,4.05,26
CaptureSite_15,Creek,Species_6,53.9,49.2,18.71,26
CaptureSite_15,Creek,Species_6,32.6,29.5,4.1,26
CaptureSite_15,Creek,Species_6,32.1,30.0,3.5,26
CaptureSite_15,Creek,Species_6,42.4,39.7,9.71,27
CaptureSite_15,Creek,Species_6,33.2,28.7,3.98,27
CaptureSite_15,Creek,Species_6,43.0,39.0,10.83,27
CaptureSite_15,Creek,Species_6,30.6,27.9,2.77,27
CaptureSite_15,Creek,Species_5,64.8,59.1,32.77,27
CaptureSite_15,Creek,Species_6,32.5,29.6,3.92,28
CaptureSite_15,Creek,Species_6,28.0,25.3,2.78,28
CaptureSite_15,Creek,Species_6,42.6,40.2,7.4,28
CaptureSite_15,Creek,Species_6,43.5,40.9,10.5,29
CaptureSite_15,Creek,Species_6,42.6,40.2,,29
CaptureSite_15,Creek,Species_6,32.0,29.6,3.91,30
CaptureSite_15,Creek,Species_6,45.8,43.7,11.16,31
CaptureSite_15,Creek,Species_6,30.4,30.0,4.13,31
CaptureSite_15,Creek,Species_6,30.3,29.6,4.36,31
CaptureSite_15,Creek,Species_6,42.9,39.3,9.22,31
CaptureSite_15,Creek,Species_6,35.1,31.9,3.68,32
CaptureSite_15,Creek,Species_5,37.9,35.6,5.44,32
CaptureSite_15,Creek,Species_6,31.5,29.9,4.3,32
CaptureSite_15,Creek,Species_6,28.9,26.0,2.77,32
CaptureSite_15,Creek,Species_6,35.1,31.9,5.8,32
CaptureSite_15,Creek,Species_6,32.2,29.9,4.14,32
CaptureSite_15,Creek,Species_5,47.9,44.1,12.86,32
CaptureSite_15,Creek,Species_6,28.9,26.0,3.5,33
CaptureSite_15,Creek,Species_6,35.0,33.0,5.17,33
CaptureSite_15,Creek,Species_6,32.6,28.4,4.07,33
CaptureSite_15,Creek,Species_6,32.1,31.7,4.31,33
CaptureSite_15,Creek,Species_6,31.6,28.6,3.4,33
CaptureSite_15,Creek,Species_6,47.2,42.7,11.87,33
CaptureSite_15,Creek,Species_6,37.0,33.7,5.45,33
CaptureSite_15,Creek,Species_6,33.0,29.9,3.95,34
CaptureSite_15,Creek,Species_6,29.1,26.2,3.29,35
CaptureSite_15,Creek,Species_6,31.6,30.0,4.17,35
CaptureSite_15,Creek,Species_5,40.2,37.8,8.48,35
CaptureSite_15,Creek,Species_6,30.1,26.7,4.05,35
CaptureSite_15,Creek,Species_6,39.9,37.7,7.45,35
CaptureSite_15,Creek,Species_6,37.8,35.6,6.33,35
CaptureSite_15,Creek,Species_6,32.2,31.7,3.76,35
CaptureSite_15,Creek,Species_6,35.5,33.7,5.09,36
CaptureSite_15,Creek,Species_6,29.5,27.3,2.96,36
CaptureSite_15,Creek,Species_6,42.1,39.2,12.1,36
CaptureSite_15,Creek,Species_5,46.8,42.1,12.7,36
CaptureSite_15,Creek,Species_6,35.5,33.1,5.05,36
CaptureSite_15,Creek,Species_6,32.9,30.0,3.84,36
CaptureSite_15,Creek,Species_6,28.0,26.1,2.62,36
CaptureSite_15,Creek,Species_5,42.0,41.0,8.48,36
CaptureSite_15,Creek,Species_6,33.0,27.9,4.16,37
CaptureSite_15,Creek,Species_6,36.4,32.5,6.16,37
CaptureSite_15,Creek,Species_6,36.4,33.7,6.1,37
CaptureSite_15,Creek,Species_6,32.2,29.6,4.24,38
CaptureSite_15,Creek,Species_6,28.1,26.2,3.7,38
CaptureSite_15,Creek,Species_6,34.4,29.6,3.7,38
CaptureSite_15,Creek,Species_6,42.61,42.0,8.72,39
CaptureSite_15,Creek,Species_6,43.63,41.13,10.75,39
CaptureSite_15,Creek,Species_6,30.0,25.9,3.0,39
CaptureSite_15,Creek,Species_6,32.7,36.3,4.51,39
CaptureSite_15,Creek,Species_6,33.2,29.8,3.49,39
CaptureSite_15,Creek,Species_6,33.8,31.0,3.61,39
CaptureSite_15,Creek,Species_6,34.2,30.5,4.72,39
CaptureSite_15,Creek,Species_6,33.2,30.5,3.86,39
CaptureSite_15,Creek,Species_6,39.5,35.4,6.18,40
CaptureSite_15,Creek,Species_6,38.2,36.2,9.59,40
CaptureSite_15,Creek,Species_6,28.0,25.9,3.0,40
CaptureSite_15,Creek,Species_6,37.5,34.2,6.01,40
CaptureSite_15,Creek,Species_6,34.7,33.0,4.58,40
CaptureSite_15,Creek,Species_6,31.3,30.2,4.12,40
CaptureSite_15,Creek,Species_6,33.2,30.1,3.46,40
CaptureSite_15,Creek,Species_6,30.3,26.3,3.01,40
CaptureSite_15,Creek,Species_5,43.1,39.0,10.5,40
CaptureSite_15,Creek,Species_6,43.0,40.0,9.13,40
CaptureSite_15,Creek,Species_6,33.3,30.7,4.13,40
CaptureSite_15,Creek,Species_6,32.1,30.0,3.55,41
CaptureSite_15,Creek,Species_6,29.3,27.1,2.84,41
CaptureSite_15,Creek,Species_6,30.1,29.8,3.3,41
CaptureSite_15,Creek,Species_6,32.6,30.1,3.59,41
CaptureSite_15,Creek,Species_6,33.4,30.8,4.17,41
CaptureSite_15,Creek,Species_6,55.2,51.1,19.75,41
CaptureSite_15,Creek,Species_6,47.0,41.8,11.9,41
CaptureSite_15,Creek,Species_6,32.3,29.6,3.71,41
CaptureSite_15,Creek,Species_6,43.0,38.6,8.52,42
CaptureSite_15,Creek,Species_6,39.4,36.8,6.48,42
CaptureSite_15,Creek,Species_6,35.7,32.6,5.18,42
CaptureSite_15,Creek,Species_6,30.9,28.3,3.27,42
CaptureSite_15,Creek,Species_6,37.7,35.3,5.99,42
CaptureSite_15,Creek,Species_6,28.0,23.0,2.03,42
CaptureSite_15,Creek,Species_6,38.5,35.1,6.18,42
CaptureSite_15,Creek,Species_6,29.3,26.5,2.66,42
CaptureSite_15,Creek,Species_6,30.4,28.8,3.2,42
CaptureSite_15,Creek,Species_6,41.8,37.0,7.34,42
CaptureSite_15,Creek,Species_6,34.5,30.7,4.53,42
CaptureSite_15,Creek,Species_5,34.9,32.5,5.26,42
CaptureSite_15,Creek,Species_6,31.8,30.6,4.22,42
CaptureSite_15,Creek,Species_5,34.0,32.6,5.5,42
CaptureSite_15,Creek,Species_6,33.4,30.6,4.42,43
CaptureSite_15,Creek,Species_6,40.0,37.0,6.71,43
CaptureSite_15,Creek,Species_5,41.2,38.0,9.49,43
CaptureSite_15,Creek,Species_6,42.5,40.0,10.49,43
CaptureSite_15,Creek,Species_6,37.0,34.5,6.22,43
CaptureSite_15,Creek,Species_6,41.4,39.0,,43
CaptureSite_15,Creek,Species_5,40.5,38.3,,43
CaptureSite_15,Creek,Species_6,31.3,28.3,,44
CaptureSite_15,Creek,Species_6,36.5,33.85,5.86,44
CaptureSite_15,Creek,Species_6,30.0,26.5,3.32,44
CaptureSite_15,Creek,Species_6,30.3,25.5,3.43,44
CaptureSite_15,Creek,Species_5,41.6,42.2,10.23,44
CaptureSite_15,Creek,Species_6,34.0,33.5,5.48,44
CaptureSite_15,Creek,Species_6,30.5,29.85,3.41,44
CaptureSite_15,Creek,Species_6,38.5,34.7,6.41,44
CaptureSite_15,Creek,Species_6,43.6,40.5,10.47,44
CaptureSite_15,Creek,Species_6,32.0,29.2,3.97,44
CaptureSite_15,Creek,Species_6,31.0,28.5,3.99,44
CaptureSite_15,Creek,Species_6,39.4,36.6,6.86,44
CaptureSite_15,Creek,Species_5,36.8,35.4,6.05,44
CaptureSite_15,Creek,Species_6,42.9,38.6,8.17,44
CaptureSite_15,Creek,Species_6,39.6,36.8,6.92,45
CaptureSite_15,Creek,Species_6,47.6,43.1,13.28,45
CaptureSite_15,Creek,Species_6,47.4,43.3,12.16,45
CaptureSite_15,Creek,Species_6,32.4,31.9,4.63,45
CaptureSite_15,Creek,Species_6,33.2,31.6,4.73,45
CaptureSite_15,Creek,Species_6,33.7,31.2,5.19,46
CaptureSite_15,Creek,Species_6,35.8,32.8,5.68,46
CaptureSite_15,Creek,Species_6,38.1,34.5,6.79,46
CaptureSite_15,Creek,Species_6,33.1,30.9,5.06,46
CaptureSite_15,Creek,Species_6,37.1,34.0,5.47,46
CaptureSite_15,Creek,Species_6,35.3,33.4,5.41,46
CaptureSite_15,Creek,Species_6,29.2,26.15,2.8,46
CaptureSite_15,Creek,Species_6,43.5,39.6,10.8,47
CaptureSite_15,Creek,Species_6,35.9,33.0,5.75,47
CaptureSite_15,Creek,Species_6,31.9,29.3,4.1,47
CaptureSite_15,Creek,Species_6,37.3,34.6,6.01,47
CaptureSite_15,Creek,Species_5,41.3,39.1,8.65,47
CaptureSite_15,Creek,Species_6,35.6,33.3,5.31,47
CaptureSite_15,Creek,Species_6,38.2,35.2,6.01,47
CaptureSite_15,Creek,Species_6,67.3,58.0,33.75,47
CaptureSite_15,Creek,Species_6,30.6,26.65,2.71,47
CaptureSite_15,Creek,Species_6,42.5,37.6,8.08,47
CaptureSite_15,Creek,Species_6,42.9,38.5,7.76,48
CaptureSite_15,Creek,Species_6,34.0,30.0,4.07,48
CaptureSite_15,Creek,Species_6,33.5,29.9,3.99,48
CaptureSite_15,Creek,Species_6,33.0,29.4,3.23,48
CaptureSite_15,Creek,Species_6,33.0,29.4,3.23,48
CaptureSite_15,Creek,Species_6,29.6,27.1,2.72,48
CaptureSite_15,Creek,Species_6,38.9,34.5,6.31,48
CaptureSite_15,Creek,Species_6,39.5,32.5,3.35,48
CaptureSite_15,Creek,Species_6,33.8,30.9,3.86,48
CaptureSite_15,Creek,Species_6,38.4,35.2,7.05,49
CaptureSite_15,Creek,Species_6,43.6,40.5,9.48,49
CaptureSite_15,Creek,Species_6,35.7,33.7,5.24,49
CaptureSite_15,Creek,Species_5,44.2,42.1,9.95,49
CaptureSite_15,Creek,Species_6,49.6,43.6,11.93,50
CaptureSite_15,Creek,Species_6,35.5,38.6,4.42,50
CaptureSite_15,Creek,Species_6,44.0,39.5,11.4,50
CaptureSite_15,Creek,Species_6,29.1,26.1,2.12,50
CaptureSite_15,Creek,Species_6,41.2,38.2,8.14,50
CaptureSite_15,Creek,Species_6,56.2,52.5,20.18,50
CaptureSite_15,Creek,Species_6,38.0,34.0,6.4,50
CaptureSite_15,Creek,Species_6,33.1,32.1,4.1,50
CaptureSite_15,Creek,Species_6,29.5,26.5,2.53,50
CaptureSite_15,Creek,Species_6,31.7,29.7,3.33,50
CaptureSite_15,Creek,Species_6,32.7,31.0,3.71,0
CaptureSite_15,Creek,Species_6,34.7,33.0,4.7,0
CaptureSite_15,Creek,Species_6,62.5,54.0,26.63,0
CaptureSite_15,Creek,Species_6,41.5,36.9,7.22,0
CaptureSite_15,Creek,Species_6,29.2,27.0,2.66,0
CaptureSite_15,Creek,Species_6,62.7,54.1,26.55,0
CaptureSite_15,Creek,Species_6,39.1,35.0,6.01,0
CaptureSite_15,Creek,Species_6,43.5,39.5,9.42,1
CaptureSite_15,Creek,Species_6,28.8,25.5,1.81,1
CaptureSite_15,Creek,Species_6,41.2,37.6,8.42,1
CaptureSite_15,Creek,Species_6,29.0,25.4,1.78,2
CaptureSite_15,Creek,Species_6,28.8,25.6,2.06,2
CaptureSite_15,Ocean,Species_6,36.8,33.9,5.63,2
CaptureSite_15,Creek,Species_6,39.0,35.2,6.28,3
CaptureSite_15,Creek,Species_6,33.2,30.6,3.82,3
CaptureSite_15,Creek,Species_6,39.3,34.4,6.21,4
CaptureSite_15,Creek,Species_6,31.3,29.5,3.45,4
CaptureSite_15,Creek,Species_6,34.8,31.2,3.74,4
CaptureSite_15,Creek,Species_6,37.6,33.75,5.69,4
CaptureSite_15,Creek,Species_6,39.2,35.4,6.32,4
CaptureSite_15,Creek,Species_6,44.5,41.0,10.75,4
CaptureSite_15,Creek,Species_6,39.5,35.5,6.12,4
CaptureSite_15,Ocean,Species_6,49.4,44.5,12.22,5
CaptureSite_15,Creek,Species_5,38.9,37.2,7.39,5
CaptureSite_15,Creek,Species_5,36.0,34.5,5.76,6
CaptureSite_15,Creek,Species_5,35.5,34.7,5.41,6
CaptureSite_15,Creek,Species_6,47.0,40.5,11.48,6
CaptureSite_15,Creek,Species_6,36.0,33.0,5.07,6
CaptureSite_15,Creek,Species_6,35.9,33.0,5.0,6
CaptureSite_15,Creek,Species_6,38.4,35.3,6.74,7
CaptureSite_15,Creek,Species_6,46.2,40.4,11.63,7
CaptureSite_15,Creek,Species_6,32.3,29.5,3.3,7
CaptureSite_15,Creek,Species_6,29.0,25.6,2.62,7
CaptureSite_15,Creek,Species_5,36.6,36.7,6.2,7
CaptureSite_15,Creek,Species_6,35.9,33.4,5.5,8
CaptureSite_15,Creek,Species_6,35.5,32.4,4.81,8
CaptureSite_15,Creek,Species_6,53.5,46.9,14.91,8
CaptureSite_15,Creek,Species_6,49.6,47.6,11.82,8
CaptureSite_15,Creek,Species_6,29.7,26.5,2.03,8
CaptureSite_15,Creek,Species_6,39.1,38.0,7.7,9
CaptureSite_15,Creek,Species_6,30.3,25.5,2.67,9
CaptureSite_15,Creek,Species_6,35.0,30.5,4.8,9
CaptureSite_15,Creek,Species_6,45.3,40.6,10.54,9
CaptureSite_15,Creek,Species_6,39.4,38.3,7.31,9
CaptureSite_15,Creek,Species_6,33.6,29.4,3.96,9
CaptureSite_15,Creek,Species_6,40.1,37.9,7.31,9
CaptureSite_15,Creek,Species_6,35.8,33.3,5.41,10
CaptureSite_15,Creek,Species_6,49.8,44.8,12.36,10
CaptureSite_15,Creek,Species_6,32.5,29.5,3.3,10
CaptureSite_15,Creek,Species_6,29.5,26.5,2.54,10
CaptureSite_15,Creek,Species_6,38.2,36.0,6.91,11
CaptureSite_15,Creek,Species_6,36.9,33.7,5.46,11
CaptureSite_15,Creek,Species_6,39.7,35.5,6.3,11
CaptureSite_15,Creek,Species_6,39.4,36.5,7.51,11
CaptureSite_15,Creek,Species_6,35.4,32.4,4.72,11
CaptureSite_15,Creek,Species_6,36.4,33.5,6.65,11
CaptureSite_15,Creek,Species_5,37.5,34.8,5.66,11
CaptureSite_15,Creek,Species_6,32.5,29.5,3.5,11
CaptureSite_15,Creek,Species_6,29.5,26.8,2.6,12
CaptureSite_15,Creek,Species_6,32.5,29.4,3.41,12
CaptureSite_15,Creek,Species_6,34.9,32.1,4.54,12
CaptureSite_15,Creek,Species_6,38.6,35.2,6.23,13
CaptureSite_15,Creek,Species_6,29.5,26.5,2.62,13
CaptureSite_15,Creek,Species_6,44.6,42.0,11.5,13
CaptureSite_15,Creek,Species_6,35.5,32.9,4.2,13
CaptureSite_15,Creek,Species_6,24.6,21.4,1.51,14
CaptureSite_15,Creek,Species_6,34.6,31.9,4.33,14
CaptureSite_15,Creek,Species_6,49.0,44.5,12.92,14
