CCL_cm,CCW_cm,Weight_Kg,CalendarWeek,ForagingGround_Ocean,Species_Species_1,Species_Species_2,Species_Species_3,Species_Species_4,Species_Species_5,Species_Species_6,Species_Species_7
45.5,41.0,11.0,48,False,False,False,False,False,True,False,False
38.23,39.3,7.039999999999999,26,True,False,False,False,False,True,False,False
89.0,82.0,94.5,40,True,False,False,False,True,False,False,False
43.3,45.5,10.79,34,False,False,False,False,False,True,False,False
61.1,58.8,29.5,49,False,False,False,False,False,True,False,False
44.7,41.6,11.18,21,False,False,False,False,False,True,False,False
39.75,37.55,7.6,50,True,False,False,False,False,False,True,False
37.6,36.0,6.45,1,True,False,False,False,False,True,False,False
43.3,41.0,9.322,8,False,False,False,False,False,True,False,False
42.0,38.0,8.5,8,False,False,False,False,False,False,True,False
44.8,45.2,11.298,28,False,False,False,False,False,True,False,False
43.6,42.4,9.0,35,True,False,False,False,False,True,False,False
30.5,26.8,3.19,0,False,False,False,False,False,False,True,False
35.0,33.1,5.41,35,False,False,False,False,False,False,True,False
36.3,33.7,5.5,12,True,False,False,False,False,False,True,False
38.5,35.1,6.18,42,False,False,False,False,False,False,True,False
34.7,33.1,4.6,42,True,False,False,False,False,False,True,False
40.0,38.8,8.3,29,False,False,False,False,False,False,True,False
32.8,32.2,4.5,40,True,False,False,False,False,True,False,False
43.7,39.9,9.808000000000002,51,False,False,False,False,False,True,False,False
47.6,45.6,12.974,43,False,False,False,False,False,True,False,False
33.0,31.5,4.95,42,True,False,False,False,False,False,True,False
26.8,25.6,2.18,9,True,False,False,False,False,False,True,False
45.5,43.4,10.802,46,True,False,False,False,False,True,False,False
40.6,38.9,7.664,13,True,False,False,False,False,False,True,False
51.7,46.8,16.5,6,False,False,False,False,False,True,False,False
35.3,33.4,4.9,34,True,False,False,False,False,False,True,False
40.7,33.5,7.048,10,False,False,False,False,False,True,False,False
32.7,31.5,4.11,13,False,False,False,False,False,False,True,False
47.4,45.8,12.2,49,False,False,False,False,False,True,False,False
52.03,44.93,14.5,26,False,False,False,False,False,False,True,False
60.5,59.0,29.613999999999997,10,True,False,False,False,False,False,True,False
33.8,33.0,5.2,43,True,False,False,False,False,False,True,False
68.53,61.5,33.6,34,False,False,False,False,False,False,True,False
41.0,38.6,7.92,48,False,False,False,False,False,True,False,False
53.8,47.4,19.406,4,True,False,False,False,False,True,False,False
36.5,34.5,6.5,46,True,False,False,False,False,False,True,False
29.0,25.6,2.62,7,False,False,False,False,False,False,True,False
44.6,44.1,10.190000000000001,25,False,False,False,False,False,True,False,False
54.6,50.9,18.234,42,True,False,False,False,False,True,False,False
43.9,42.7,10.55,26,False,False,False,False,False,True,False,False
30.6,28.97,2.98,49,True,False,False,False,False,False,True,False
22.8,20.7,1.5,5,True,False,False,False,False,True,False,False
38.8,38.8,6.73,29,True,False,False,False,False,True,False,False
41.7,39.0,8.870000000000001,3,False,False,False,False,False,True,False,False
50.5,45.4,11.83,51,True,False,False,False,False,False,True,False
40.0,39.0,7.2,45,False,False,False,False,False,True,False,False
48.6,43.7,14.56,17,False,False,False,False,False,True,False,False
58.9,51.6,22.564,45,False,False,False,False,False,True,False,False
43.3,43.6,9.687999999999999,32,True,False,False,False,False,True,False,False
42.3,42.2,9.5,38,False,False,False,False,False,True,False,False
48.6,46.1,14.457999999999998,42,False,False,False,False,False,True,False,False
37.8,39.23,8.5,27,False,False,False,False,False,True,False,False
53.7,47.0,17.0,27,True,False,False,False,False,True,False,False
41.5,40.2,8.692,49,False,False,False,False,False,True,False,False
63.4,56.0,28.48,45,False,False,False,False,False,True,False,False
31.5,29.17,4.09,50,False,False,False,False,False,False,True,False
43.7,40.6,9.516,29,False,False,False,False,False,True,False,False
35.4,33.5,4.0,47,False,False,False,False,False,True,False,False
42.9,40.5,8.741999999999999,41,False,False,False,False,False,True,False,False
37.2,34.5,5.98,3,False,False,False,False,False,False,True,False
61.0,54.0,26.5,19,False,False,False,False,False,True,False,False
35.2,33.5,5.0,35,False,False,False,False,False,True,False,False
44.8,42.8,10.258,17,False,False,False,False,False,True,False,False
45.37,42.8,11.65,22,False,False,False,False,False,True,False,False
43.4,40.1,9.45,49,False,False,False,False,False,False,True,False
44.9,44.3,10.894,35,True,False,False,False,False,True,False,False
31.2,29.5,3.2,43,False,False,False,False,False,False,True,False
34.9,33.6,4.0,20,True,False,False,False,False,True,False,False
40.1,37.6,7.65,15,False,False,False,False,False,True,False,False
5.1,5.1,0.07333333333333335,16,False,False,False,False,False,False,True,False
62.5,54.5,28.0,40,False,False,False,False,False,True,False,False
45.1,43.1,11.0,32,False,False,False,False,False,True,False,False
34.9,33.1,4.75,38,False,False,False,False,False,False,True,False
37.5,35.6,5.0,28,True,False,False,False,False,False,True,False
40.5,36.5,8.5,9,False,False,False,False,False,True,False,False
39.6,38.3,6.824,44,True,False,False,False,False,True,False,False
34.1,31.8,4.18,5,True,False,False,False,False,False,True,False
43.8,40.2,9.5,44,False,False,False,False,False,True,False,False
42.7,43.4,9.4,28,False,False,False,False,False,True,False,False
62.2,57.5,30.5,49,False,False,False,False,False,True,False,False
41.1,39.9,8.95,46,True,False,False,False,False,False,True,False
48.4,44.6,12.89,50,False,False,False,False,False,True,False,False
31.7,29.3,3.2,34,True,False,False,False,False,False,True,False
61.2,56.1,27.5,51,False,False,False,False,False,True,False,False
48.7,46.0,14.258,23,False,False,False,False,False,True,False,False
42.6,39.7,8.27,13,False,False,False,False,False,True,False,False
41.3,39.7,11.05,51,True,False,False,False,False,False,True,False
42.5,39.8,10.03,45,True,False,False,False,False,False,True,False
50.0,45.3,15.5,32,False,False,False,False,False,True,False,False
37.0,36.5,6.0,48,False,False,False,False,False,True,False,False
45.4,42.5,11.0,13,False,False,False,False,False,False,True,False
56.6,54.3,21.5,4,False,False,False,False,False,True,False,False
50.0,45.2,14.0,22,False,False,False,False,False,False,True,False
33.0,29.1,4.29,50,True,False,False,False,False,False,True,False
58.2,55.5,26.103999999999996,0,True,False,False,False,False,False,True,False
32.2,29.8,3.5,3,False,False,False,False,False,False,True,False
40.3,38.6,7.95,0,False,False,False,False,False,True,False,False
46.3,43.9,12.038,23,False,False,False,False,False,True,False,False
36.5,33.0,5.58,43,True,False,False,False,False,False,True,False
66.1,60.5,27.63,46,False,False,False,False,False,False,True,False
36.9,37.7,7.0,43,False,False,False,False,False,True,False,False
33.5,31.5,4.4,0,False,False,False,False,False,False,True,False
42.2,38.3,8.0,44,True,False,False,False,False,False,True,False
42.5,38.4,8.896,28,False,False,False,False,False,True,False,False
68.8,62.9,40.71,20,False,False,False,False,False,True,False,False
45.26,42.33,11.77,26,False,False,False,False,False,False,True,False
39.8,38.2,6.0,29,False,False,False,False,False,True,False,False
64.0,57.3,31.0,47,False,False,False,False,False,True,False,False
46.9,45.3,12.994,49,True,False,False,False,False,True,False,False
36.2,33.9,5.6,1,False,False,False,False,False,False,True,False
31.7,28.9,4.54,25,True,False,False,False,False,False,True,False
56.5,54.5,21.31,10,False,False,False,False,False,True,False,False
46.5,43.3,12.66,48,True,False,False,False,False,False,True,False
82.0,74.0,74.81,28,True,False,False,False,True,False,False,False
43.5,41.5,10.758000000000001,19,False,False,False,False,False,True,False,False
34.0,31.6,4.862,2,True,False,False,False,False,False,True,False
35.0,33.0,4.4,42,False,False,False,False,False,False,True,False
33.9,31.5,4.4,45,True,False,False,False,False,False,True,False
68.8,60.0,36.36,11,False,False,False,False,False,True,False,False
29.0,27.0,2.944,10,True,False,False,False,False,False,True,False
59.5,53.8,25.0,4,False,False,False,False,False,True,False,False
41.8,41.2,9.239999999999998,38,True,False,False,False,False,True,False,False
42.0,39.4,8.5,24,True,False,False,False,False,True,False,False
44.2,40.6,10.286000000000001,6,False,False,False,False,False,True,False,False
35.6,32.4,3.47,22,True,False,False,False,False,False,True,False
39.0,37.7,7.5,0,False,False,False,False,False,True,False,False
45.5,39.95,10.0,48,True,False,False,False,False,False,True,False
60.0,51.5,21.8,48,True,False,False,False,False,True,False,False
59.37,55.87,26.65,41,True,False,False,False,False,True,False,False
35.0,33.0,4.9,40,True,False,False,False,False,False,True,False
78.6,73.5,62.0,8,True,False,False,False,False,True,False,False
60.9,54.7,25.660000000000004,47,False,False,False,False,False,True,False,False
35.0,32.5,4.0,42,False,False,False,False,False,False,True,False
44.1,40.8,11.5,49,False,False,False,False,False,True,False,False
43.3,48.3,9.232000000000001,1,False,False,False,False,False,True,False,False
44.5,42.0,9.0,29,True,False,False,False,False,True,False,False
6.1,5.9,0.07,18,False,False,False,False,False,False,True,False
68.8,53.0,28.471999999999998,23,False,False,False,False,False,True,False,False
50.1,47.0,16.2,22,False,False,False,False,False,True,False,False
34.4,30.1,5.534000000000001,47,True,False,False,False,False,False,True,False
66.6,58.7,33.308,14,False,False,False,False,False,True,False,False
48.6,47.9,15.38,45,False,False,False,False,False,True,False,False
45.0,41.0,10.45,13,False,False,False,False,False,False,True,False
29.0,26.6,2.98,13,True,False,False,False,False,False,True,False
45.72,43.18,11.348,47,False,False,False,False,False,True,False,False
39.6,38.0,7.0,17,True,False,False,False,False,True,False,False
58.9,54.6,22.2,10,False,False,False,False,False,True,False,False
56.0,50.0,20.6,3,False,False,False,False,False,True,False,False
43.7,41.0,11.0,25,False,False,False,False,False,True,False,False
43.7,43.8,8.65,10,True,False,False,False,False,True,False,False
37.3,32.9,5.56,17,False,False,False,False,False,False,True,False
44.5,42.6,9.55,33,True,False,False,False,False,False,True,False
50.07,48.7,14.2,24,False,False,False,False,False,True,False,False
33.5,30.7,4.18,31,False,False,False,False,False,False,True,False
35.5,35.0,5.6,46,False,False,False,False,False,True,False,False
40.23,35.4,6.79,39,True,False,False,False,False,False,True,False
39.1,36.0,6.464,44,False,False,False,False,False,True,False,False
32.2,28.7,3.54,10,True,False,False,False,False,False,True,False
39.2,37.2,7.118,41,False,False,False,False,False,True,False,False
55.5,50.3,20.389999999999997,18,False,False,False,False,False,True,False,False
39.5,35.0,6.97,34,True,False,False,False,False,False,True,False
37.7,36.0,6.38,28,False,False,False,False,False,False,True,False
33.0,31.5,4.66,38,False,False,False,False,False,False,True,False
38.7,35.5,7.63,0,True,False,False,False,False,False,True,False
41.2,37.8,7.68,23,False,False,False,False,False,False,True,False
41.8,40.3,8.902000000000001,23,False,False,False,False,False,True,False,False
39.5,34.7,7.0,31,False,False,False,False,False,False,True,False
55.0,50.5,19.5,4,False,False,False,False,False,True,False,False
52.2,49.0,16.8,3,False,False,False,False,False,True,False,False
48.9,48.0,15.5,39,False,False,False,False,False,True,False,False
41.0,39.6,9.3,46,True,False,False,False,False,True,False,False
31.5,29.6,4.15,49,True,False,False,False,False,False,True,False
62.0,57.0,28.5,5,True,False,False,False,False,True,False,False
44.8,42.0,9.5,35,False,False,False,False,False,True,False,False
58.6,55.4,26.624000000000002,40,False,False,False,False,False,True,False,False
32.0,30.4,4.5,14,True,False,False,False,False,False,True,False
33.5,30.4,4.5,18,False,False,False,False,False,False,True,False
65.0,55.8,29.15,38,False,False,False,False,False,True,False,False
40.4,38.9,7.49,22,False,False,False,False,False,True,False,False
40.4,40.2,6.4,42,False,False,False,False,False,True,False,False
53.0,46.8,16.71,42,False,False,False,False,False,True,False,False
30.0,28.5,2.93,1,False,False,False,False,False,True,False,False
38.9,35.8,6.32,38,False,False,False,False,False,False,True,False
39.37,35.0,8.91,48,False,False,False,False,False,False,True,False
44.9,42.7,10.884,33,False,False,False,False,False,True,False,False
41.1,41.1,8.35,35,False,False,False,False,False,True,False,False
42.8,38.5,9.91,47,True,False,False,False,False,False,True,False
38.3,34.7,5.8,15,False,False,False,False,False,False,True,False
41.0,38.5,9.04,48,True,False,False,False,False,True,False,False
34.0,35.0,5.59,41,False,False,False,False,False,True,False,False
53.4,50.6,12.5,20,True,False,False,False,False,True,False,False
39.0,37.4,8.0,19,False,False,False,False,False,True,False,False
37.5,37.3,6.566,44,False,False,False,False,False,True,False,False
36.5,34.4,5.6899999999999995,44,True,False,False,False,False,True,False,False
37.2,37.2,6.5,40,True,False,False,False,False,True,False,False
42.0,40.5,11.314,40,False,False,False,False,False,True,False,False
33.2,35.1,7.08,51,False,False,False,False,False,False,True,False
42.0,39.9,9.27,22,False,False,False,False,False,True,False,False
43.8,39.3,10.5,8,True,False,False,False,False,False,True,False
52.5,47.8,16.73,40,False,False,False,False,False,True,False,False
37.0,32.5,6.19,4,True,False,False,False,False,False,True,False
51.1,49.8,16.8,16,False,False,False,False,False,True,False,False
74.3,66.0,46.43000000000001,25,False,False,False,False,False,True,False,False
54.5,50.4,20.23,49,False,False,False,False,False,True,False,False
34.0,31.6,4.81,10,True,False,False,False,False,False,True,False
31.0,31.0,3.77,6,True,False,False,False,False,False,True,False
45.6,44.0,13.0,49,False,False,False,False,False,True,False,False
25.0,24.0,1.95,41,False,False,False,False,False,False,True,False
42.6,40.8,9.0,11,False,False,False,False,False,True,False,False
38.2,34.7,5.65,35,True,False,False,False,False,False,True,False
52.0,46.8,16.5,42,False,False,False,False,False,True,False,False
50.25,43.4,14.1,48,False,False,False,False,False,True,False,False
46.2,44.9,12.596,9,False,False,False,False,False,True,False,False
33.6,30.7,4.51,25,False,False,False,False,False,False,True,False
38.8,36.0,9.5,13,False,False,False,False,False,True,False,False
48.5,44.6,13.5,36,False,False,False,False,False,True,False,False
36.0,33.67,6.45,51,True,False,False,False,False,False,True,False
64.7,60.9,29.8,25,True,False,False,False,False,True,False,False
38.6,36.0,8.0,10,False,False,False,False,False,True,False,False
40.9,40.8,10.2,0,False,False,False,False,False,True,False,False
29.8,26.7,2.85,12,True,False,False,False,False,False,True,False
57.6,47.5,18.5,7,True,False,False,False,False,False,True,False
37.2,33.0,5.2,46,True,False,False,False,False,False,True,False
49.5,45.3,13.738,49,True,False,False,False,False,True,False,False
